194270517|903|B|G
145561525|903|B|E
145561509|903|B|R
145561493|903|B|G
149857557|903|B|E
170517525|903|B|R
170517557|903|B|G
111543861|1601|A|E
111543845|1601|A|R
111543829|1601|A|G
138857269|1601|A|E
138857253|1601|A|R
138857237|1601|A|G
104904741|1601|A|E
104904773|1601|A|R
104904837|1601|A|G
144374053|1301|B|E
144374037|1301|B|R
144374069|1301|B|G
149857573|1704|B|E
149857589|1704|B|R
181579189|1704|B|E
181579173|1704|B|R
181579157|1704|B|G
256304165|1206|B|E
256304149|1206|B|R
256304181|1206|B|G
197717285|1206|B|E
197717269|1206|B|R
197717301|1206|B|G
15761509|1006|B|E
15761493|1006|B|R
191126693|1006|B|G
126464437|1006|B|E
126464421|1006|B|R
126464405|1006|B|G
159030709|1006|B|E
159030693|1006|B|R
159030677|1006|B|G
231009717|303|A|E
231009701|303|A|R
231009685|303|A|G
95228965|701|B|E
95228949|701|B|R
95228981|701|B|G
213993765|703|A|E
213993749|703|A|R
202412536|703|A|G
200459061|703|A|E
200459045|703|A|R
200459029|703|A|G
154741541|1104|B|E
154741525|1104|B|R
154741557|1104|B|G
115163685|1502|B|E
115163669|1502|B|R
115163701|1502|B|G
252249077|1502|B|E
252249061|1502|B|R
268189733|1502|B|R
253335845|701|A|E
253335829|701|A|R
253335861|701|A|G
45075749|1705|B|E
45075733|1705|B|R
45075765|1705|B|G
239717669|1705|B|E
239717653|1705|B|R
239717685|1705|B|G
125148709|1401|B|E
125148693|1401|B|R
125148725|1401|B|G
26088485|704|B|E
26088469|704|B|R
26088501|704|B|G
153217061|704|B|E
153217045|704|B|R
153217077|704|B|G
170485669|1303|A|E
170485653|1303|A|R
170485685|1303|A|G
55897845|305|B|E
55897829|305|B|R
55897813|305|B|G
130231077|404|B|E
130231061|404|B|R
152512280|404|B|G
129162021|404|B|E
129162005|404|B|R
129162037|404|B|G
191565141|1002|B|E
16736120|1002|B|R
16736114|1002|B|G
32201509|501|B|E
32201493|501|B|R
32201525|501|B|G
188882101|1501|B|E
188882085|1501|B|R
188882069|1501|B|G
146444981|1501|B|E
146444965|1501|B|R
146444949|1501|B|G
213033253|1203|B|E
213033237|1203|B|R
213033269|1203|B|G
101395749|802|B|E
101395733|802|B|R
101395765|802|B|G
10046501|1304|B|E
10046485|1304|B|R
10046517|1304|B|G
22790965|506|B|E
22790949|506|B|R
22790933|506|B|G
68363061|506|B|E
68363045|506|B|R
68363029|506|B|G
67020837|903|A|E
67020821|903|A|R
67020853|903|A|G
41288485|1304|B|E
41288469|1304|B|R
41288501|1304|B|G
46658357|1603|B|E
46658341|1603|B|R
46658325|1603|B|G
247753509|1603|B|E
247753493|1603|B|R
247753525|1603|B|G
252803365|505|B|E
252803349|505|B|R
252803381|505|B|G
244796197|801|A|E
244796181|801|A|R
244796213|801|A|G
246919973|801|A|E
246919957|801|A|R
246919989|801|A|G
85304101|1606|B|E
85304085|1606|B|R
85304117|1606|B|G
182939429|904|B|E
182939413|904|B|R
182939445|904|B|G
65828133|1203|B|E
65828117|1203|B|R
65828149|1203|B|G
181273637|1301|A|E
181273621|1301|A|R
181273653|1301|A|G
37627173|1504|B|E
37627157|1504|B|R
230885880|1504|B|G
26183461|1504|B|E
26183445|1504|B|R
255831464|1504|B|G
187674661|1201|A|E
187674645|1201|A|R
187674677|1201|A|G
16001829|503|B|E
16001813|503|B|R
16001845|503|B|G
140446517|501|A|E
140446501|501|A|R
140446485|501|A|G
61920037|501|A|E
61920021|501|A|R
149201173|501|A|G
181297189|1003|A|E
174097957|1003|A|R
174097941|1003|A|G
174097973|1003|A|E
22481717|1003|A|E
22481701|1003|A|R
22481685|1003|A|G
32553397|301|A|E
32553381|301|A|R
32553365|301|A|G
129379877|301|A|E
129379861|301|A|R
129379893|301|A|G
32499237|AAA|A|E
32499221|AAA|A|R
32499253|AAA|A|G
235081765|1003|B|E
235081749|1003|B|R
235081781|1003|B|G
141369173|904|A|E
141369205|904|A|R
178230069|904|A|G
51308837|1506|B|E
51308821|1506|B|R
51308853|1506|B|G
149305125|1404|A|E
149305109|1404|A|R
149305141|1404|A|G
6132773|1504|B|E
6132757|1504|B|R
268198296|1504|B|G
151061813|1004|A|E
151061797|1004|A|R
151061781|1004|A|G
116450341|1405|B|E
116450373|1405|B|R
116450437|1405|B|G
43525925|403|B|E
43525909|403|B|R
43525941|403|B|G
87617829|603|B|E
227561429|603|B|R
87617845|603|B|G
175994405|304|A|E
175994389|304|A|R
175994421|304|A|G
71620645|1403|B|E
71620629|1403|B|R
71620661|1403|B|G
40590373|1403|B|E
40590357|1403|B|R
40590389|1403|B|G
73035045|401|A|E
73035029|401|A|R
73035061|401|A|G
56710181|906|B|E
56710165|906|B|R
56710197|906|B|G
138371877|702|A|E
138371861|702|A|R
138371893|702|A|G
214197029|702|A|E
214197013|702|A|R
214197045|702|A|G
180785301|602|A|E
88274|602|A|R
180785333|602|A|G
12191285|504|A|E
12191269|504|A|R
12191253|504|A|G
182507557|1403|A|E
182507541|1403|A|R
182507573|1403|A|G
147961269|1403|A|E
147961253|1403|A|R
147961237|1403|A|G
42344485|1202|A|E
42344469|1202|A|R
42344501|1202|A|G
192662309|1603|A|E
192662293|1603|A|R
192662325|1603|A|G
95239413|303|B|E
95239397|303|B|R
95239381|303|B|G
111086389|1401|A|E
111086373|1401|A|R
111086357|1401|A|G
69886245|501|A|E
69886229|501|A|R
202775160|501|A|G
227953445|302|A|E
227953429|302|A|R
227953461|302|A|G
3640597|705|B|E
144184853|705|B|R
144184885|705|B|G
168107301|703|B|E
168107285|703|B|R
65717208|703|B|G
141288229|703|B|E
141288213|703|B|R
186576040|703|B|G
266278437|904|A|E
266278421|904|A|R
226579864|904|A|G
3640613|904|A|E
242514328|904|A|R
15062184|904|A|G
19270453|1504|A|E
19270437|1504|A|R
19270421|1504|A|G
185498405|601|A|E
185498389|601|A|R
185498421|601|A|G
228850229|1102|A|E
228850213|1102|A|R
228850197|1102|A|G
195190821|704|B|E
195190805|704|B|R
195190837|704|B|G
265683749|704|B|E
265683733|704|B|R
265683765|704|B|G
15833637|306|B|E
15833621|306|B|R
15833653|306|B|G
58422565|306|B|E
58422549|306|B|R
58422581|306|B|G
72226597|803|A|E
72226581|803|A|R
72226613|803|A|G
79057701|1702|B|E
79057685|1702|B|R
79057717|1702|B|G
112702245|1702|B|E
112702229|1702|B|R
112702261|1702|B|G
138947365|1004|A|E
138947349|1004|A|R
56328072|1004|A|G
160381221|1103|B|E
160381205|1103|B|R
160381237|1103|B|G
124925989|1103|B|E
124926021|1103|B|R
124926085|1103|B|G
222416165|902|A|E
222416149|902|A|R
222416181|902|A|G
258161701|1603|A|E
258161685|1603|A|R
258161717|1603|A|G
118861093|1202|B|E
118861077|1202|B|R
118861109|1202|B|G
83876933|1202|B|E
83876885|1202|B|R
83876997|1202|B|G
29962021|1406|B|E
29962005|1406|B|R
29962037|1406|B|G
111642405|1204|A|E
111642389|1204|A|R
111642421|1204|A|G
152945189|1202|B|E
152945173|1202|B|R
229985317|1202|B|G
106087221|1102|A|E
106087205|1102|A|R
106087189|1102|A|G
156200485|1703|B|E
156200469|1703|B|R
156200501|1703|B|G
25377829|1101|A|E
25377813|1101|A|R
25377845|1101|A|G
117282341|502|A|E
117282325|502|A|R
117282357|502|A|G
70911013|1201|B|E
70910997|1201|B|R
70911029|1201|B|G
245666853|405|B|E
245666869|405|B|R
245666837|405|B|G
75011093|405|B|E
75011109|405|B|R
75011125|405|B|G
249086741|1001|A|E
249086853|1001|A|R
150265717|704|A|E
150265701|704|A|R
150265685|704|A|G
213519653|1604|A|E
213519637|1604|A|R
137187125|1102|A|E
137187109|1102|A|R
137187093|1102|A|G
85057333|1102|A|E
85057317|1102|A|R
85057301|1102|A|G
202670261|1102|A|E
202670245|1102|A|R
202670229|1102|A|G
156819253|1302|B|E
156819237|1302|B|R
156819221|1302|B|G
187147573|504|A|E
187147557|504|A|R
187147541|504|A|G
91127989|404|A|E
91127973|404|A|R
91127957|404|A|G
200376149|402|A|E
200376165|402|A|R
200376181|402|A|G
141429797|1604|A|E
141429781|1604|A|R
141429813|1604|A|G
49669141|AAA|A|E
49669157|AAA|A|R
177094693|1501|A|E
177094677|1501|A|R
177094709|1501|A|G
178258469|1503|A|E
178258453|1503|A|R
178258485|1503|A|G
264422197|1203|A|E
264422181|1203|A|R
264422165|1203|A|G
21531445|1503|A|E
21531429|1503|A|R
21531413|1503|A|G
7281189|1404|B|E
7281173|1404|B|R
7281205|1404|B|G
259298341|902|B|E
259298325|902|B|R
259298357|902|B|G
188275349|1102|B|E
188275365|1102|B|R
5391909|1404|B|E
5391893|1404|B|R
5391925|1404|B|G
162213845|601|B|E
162213861|601|B|R
55923237|603|A|E
55923221|603|A|R
55923253|603|A|G
118157032|1103|A|E
259695397|905|B|E
259695413|905|B|R
38289957|306|B|E
38289941|306|B|R
38289973|306|B|G
159114277|803|B|E
159114261|803|B|R
159114293|803|B|G
233654933|1501|A|E
233654949|1501|A|R
248452133|501|B|E
248452117|501|B|R
248452149|501|B|G
195954229|1504|A|E
195954213|1504|A|R
195954197|1504|A|G
140939301|1404|B|E
233044533|704|A|E
233044517|704|A|R
233044501|704|A|G
226853|704|A|E
226837|704|A|R
226869|704|A|G
141082037|704|A|E
141082021|704|A|R
141082005|704|A|G
139504421|606|B|E
139504437|606|B|R
4359461|606|B|E
4359445|606|B|R
4359477|606|B|G
61014037|1104|B|E
61014053|1104|B|R
254459173|1406|B|E
254459157|1406|B|R
122063669|304|A|E
122063653|304|A|R
122063637|304|A|G
171483429|1302|A|E
171483413|1302|A|R
171483445|1302|A|G
99945253|1204|B|E
99945237|1204|B|R
177858981|1204|B|G
92298789|404|B|E
92298773|404|B|R
92298805|404|B|G
753832|602|A|E
753828|602|A|R
197114632|602|A|G
97725733|504|B|E
97725717|504|B|R
97725749|504|B|G
56191525|1205|B|E
56191509|1205|B|R
56191541|1205|B|G
192744245|1302|A|E
192744229|1302|A|R
192744213|1302|A|G
185463845|1302|A|E
185463829|1302|A|R
185463861|1302|A|G
108594213|1302|A|E
108594197|1302|A|R
108594229|1302|A|G
177687461|1004|B|E
177687445|1004|B|R
167133477|604|B|E
167133461|604|B|R
167133493|604|B|G
224226869|805|B|E
224226853|805|B|R
224226837|805|B|G
143132629|1604|A|E
143132645|1604|A|R
143132661|1604|A|G
189828917|1105|B|E
189828901|1105|B|R
189828885|1105|B|G
200408229|1103|A|E
200408213|1103|A|R
196407093|1105|B|E
196407077|1105|B|R
196407061|1105|B|G
237256501|1105|B|E
237256485|1105|B|R
237256469|1105|B|G
74307381|1104|B|E
74307365|1104|B|R
74307349|1104|B|G
220417845|1104|A|E
220417829|1104|A|R
220417813|1104|A|G
78360373|1102|B|E
78360357|1102|B|R
78360341|1102|B|G
14581541|504|A|E
14581525|504|A|R
14581557|504|A|G
197408565|1405|B|E
197408549|1405|B|R
197408533|1405|B|G
32876085|1606|B|E
32876069|1606|B|R
32876053|1606|B|G
165680757|601|B|E
165680741|601|B|R
165680725|601|B|G
9115685|1205|B|E
9115669|1205|B|R
9115701|1205|B|G
113264405|702|B|E
113264421|702|B|E
38370853|702|B|E
38370837|702|B|R
38370869|702|B|G
94819669|AA|A|E
94819685|AA|A|R
34005797|1403|A|E
34005781|1403|A|R
34005813|1403|A|G
171181093|1402|A|E
171181077|1402|A|R
171181109|1402|A|G
179621429|804|A|E
179621413|804|A|R
179621397|804|A|G
31153973|902|A|E
31153957|902|A|R
31153941|902|A|G
30031669|902|A|E
30031653|902|A|R
30031637|902|A|G
159006261|1601|A|E
159006245|1601|A|R
159006229|1601|A|G
267173413|706|B|E
267173397|706|B|R
267173429|706|B|G
257685029|706|B|E
257685013|706|B|R
257685045|706|B|G
106793973|1704|B|E
106793957|1704|B|R
106793941|1704|B|G
40796021|1602|B|E
40796005|1602|B|R
40795989|1602|B|G
8230181|1203|A|E
8230165|1203|A|R
8230197|1203|A|G
74595829|1003|B|E
74595813|1003|B|R
74595797|1003|B|G
250170869|1104|A|E
250170853|1104|A|R
250170837|1104|A|G
220274549|1104|A|E
220274533|1104|A|R
220274517|1104|A|G
11720181|1501|B|E
11720165|1501|B|R
11720149|1501|B|G
154121429|604|A|E
154121461|604|A|R
151600629|604|A|E
151600613|604|A|R
151600597|604|A|G
180268325|402|B|E
131765269|402|B|R
131765301|402|B|G
199824405|402|B|E
199824437|402|B|R
265240613|402|B|E
265240597|402|B|R
261137701|402|B|G
195067445|402|B|E
195067429|402|B|R
195067413|402|B|G
199632869|1004|B|E
199632853|1004|B|R
199632885|1004|B|G
44596725|802|B|E
44596709|802|B|R
44596693|802|B|G
54091573|902|A|E
54091557|902|A|R
54091541|902|A|G
177239589|1605|B|E
177239573|1605|B|R
177239605|1605|B|G
59420149|1002|A|E
59420133|1002|A|R
212810549|1002|A|G
34052901|802|A|E
34052885|802|A|R
102690341|502|B|E
102690325|502|B|R
102690357|502|B|G
97260581|401|B|E
97260565|401|B|R
97260597|401|B|G
222010917|401|B|E
222010901|401|B|R
222010933|401|B|G
129713717|401|B|E
129713701|401|B|R
129713685|401|B|G
220749685|1002|A|E
220749669|1002|A|R
220749653|1002|A|G
143524901|1002|A|E
143524885|1002|A|R
143524917|1002|A|G
100000821|603|A|E
100000805|603|A|R
100000789|603|A|G
178045733|1001|B|E
178045717|1001|B|R
69839653|1001|B|E
69839637|1001|B|R
69839669|1001|B|G
234278181|304|B|E
234278165|304|B|R
234278197|304|B|G
243455269|304|B|E
243455253|304|B|R
243455285|304|B|G
184847653|1303|A|E
184847637|1303|A|R
184847669|1303|A|G
49152549|706|B|E
49152533|706|B|R
49152565|706|B|G
187306789|1305|B|E
187306773|1305|B|R
187306805|1305|B|G
141563576|1001|B|E
8744584|1001|B|R
184251976|1001|B|G
182284597|1601|A|E
182284581|1601|A|R
182284565|1601|A|G
142430501|1301|B|E
142430485|1301|B|R
60474661|602|B|E
60474645|602|B|R
60474677|602|B|G
86980389|602|B|E
86980373|602|B|R
86980405|602|B|G
235426613|1403|A|E
235426597|1403|A|R
235426581|1403|A|G
100394021|1005|B|E
100394005|1005|B|R
100394037|1005|B|G
159688357|1005|B|E
159688341|1005|B|R
159688373|1005|B|G
72028197|1005|B|E
72028181|1005|B|R
72028213|1005|B|G
139451957|401|A|E
139451941|401|A|R
139451925|401|A|G
83611445|303|B|E
83611429|303|B|R
83611413|303|B|G
126919973|803|A|E
126919957|803|A|R
126919989|803|A|G
159929141|803|A|E
159929125|803|A|R
159929109|803|A|G
216272421|503|B|E
131982613|503|B|R
216272437|503|B|G
216272405|503|B|E
131982629|905|B|E
131982645|905|B|R
82299941|403|B|E
82299925|403|B|R
126250805|303|A|E
126250789|303|A|R
126250773|303|A|G
166317461|BBB|B|E
166317477|BBB|B|R
166317493|BBB|B|G
50336549|505|B|E
50336533|505|B|R
50336565|505|B|G
188042533|503|B|E
188042517|503|B|R
188042549|503|B|G
8713509|604|B|E
8713493|604|B|R
8713525|604|B|G
214577445|604|B|E
214577429|604|B|R
214577461|604|B|G
144547381|601|B|E
11199269|605|B|E
11199253|605|B|R
41661733|605|B|E
41661717|605|B|R
41661749|605|B|G
20964389|1505|B|E
20964373|1505|B|R
20964405|1505|B|G
208475173|1505|B|E
208475157|1505|B|R
208475189|1505|B|G
247497509|306|B|E
247497493|306|B|R
247497525|306|B|G
100438565|306|B|E
100438549|306|B|R
100438581|306|B|G
24103717|306|B|E
24103701|306|B|R
24103733|306|B|G
147297573|504|A|E
147297557|504|A|R
147297589|504|A|G
37266213|1605|B|E
37266197|1605|B|R
37266229|1605|B|G
180139221|306|B|E
117091093|1303|B|E
117091125|1303|B|R
66407973|1405|B|E
66407957|1405|B|R
66407989|1405|B|G
17634341|1104|B|E
17634325|1104|B|R
17634357|1104|B|G
268189717|1502|B|E
214069960|1502|B|R
18902565|1105|B|E
18902549|1105|B|R
18902581|1105|B|G
157143461|604|B|E
157143445|604|B|R
64427045|1605|B|E
64427029|1605|B|R
64427061|1605|B|G
262081333|1201|A|E
178195237|1201|A|R
228195125|1304|B|E
85768469|1304|B|E
85768501|1304|B|R
189717973|701|B|E
189717989|701|B|R
189718005|701|B|G
253992485|501|A|E
253992469|501|A|R
144952613|1206|B|E
144952597|1206|B|R
144952629|1206|B|G
178230053|303|A|E
178230037|303|A|R
133948197|1606|B|E
133948181|1606|B|R
133948213|1606|B|G
162360085|1606|B|E
162360117|1606|B|R
66884245|1606|B|E
66884261|1606|B|R
26426405|903|B|E
26426389|903|B|R
26426421|903|B|G
154276453|1302|B|E
154276437|1302|B|R
2367253|1302|B|E
138609765|1302|B|E
138609749|1302|B|R
138609781|1302|B|G
144184869|705|B|E
168725301|BBB|A|E
55368837|1306|B|E
55368853|1306|B|R
55368917|1306|B|G
137005429|1204|A|E
137005413|1204|A|R
137005397|1204|A|G
160818888|1204|A|E
90167464|1204|A|R
220658469|1303|B|E
220658453|1303|B|R
220658485|1303|B|G
74014757|906|B|E
74014741|906|B|R
74014773|906|B|G
194866725|1505|B|E
194866709|1505|B|R
194866741|1505|B|G
57638437|1505|B|E
57638421|1505|B|R
57638453|1505|B|G
259530277|1204|A|E
259530261|1204|A|R
259530293|1204|A|G
21782053|805|B|E
21782037|805|B|R
21782069|805|B|G
161511989|503|B|E
161511973|503|B|R
161511957|503|B|G
224822293|1106|B|E
224822325|1106|B|R
34622245|1605|B|E
34622229|1605|B|R
34622261|1605|B|G
202595877|804|A|E
202595861|804|A|R
202595893|804|A|G
123397157|1601|B|E
123397141|1601|B|R
123397173|1601|B|G
33162805|403|A|E
33162789|403|A|R
135093493|404|B|E
135093477|404|B|R
135093461|404|B|G
214273013|802|A|E
214272997|802|A|R
214272981|802|A|G
175533605|703|B|E
175533589|703|B|R
175533621|703|B|G
175989541|901|A|E
175989525|901|A|R
175989557|901|A|G
166718965|1204|A|E
166718949|1204|A|R
166718933|1204|A|G
147747829|1304|B|E
147747813|1304|B|R
147747797|1304|B|G
159071733|1304|B|E
159071717|1304|B|R
159071701|1304|B|G
153228325|1406|B|E
153228309|1406|B|R
153228341|1406|B|G
251963941|1405|B|E
251963925|1405|B|R
251963957|1405|B|G
170140181|1001|B|E
170140197|1001|B|R
49654565|1406|B|E
49654549|1406|B|R
49654581|1406|B|G
114974197|904|B|E
114974181|904|B|R
114974165|904|B|G
47447845|1305|B|E
47447829|1305|B|R
260386085|1405|B|E
260386069|1405|B|R
260386101|1405|B|G
239665909|603|A|E
239665893|603|A|R
239665877|603|A|G
190209269|903|B|E
190209253|903|B|R
190209237|903|B|G
257739765|1205|B|E
257739749|1205|B|R
257739733|1205|B|G
55708725|302|A|E
55708709|302|A|R
55708693|302|A|G
235248181|1706|B|E
235248165|1706|B|R
235248149|1706|B|G
7658021|603|B|E
7658005|603|B|R
7658037|603|B|G
167798565|406|B|E
167798549|406|B|R
167798581|406|B|G
170247717|1101|A|E
170247701|1101|A|R
170247733|1101|A|G
156331685|1502|B|E
156331701|1502|B|R
156331669|1502|B|G
31693349|905|B|E
31693333|905|B|R
31693365|905|B|G
184139557|1403|B|E
184139541|1403|B|R
184139573|1403|B|G
1623589|1303|A|E
1623573|1303|A|R
1623605|1303|A|G
20096549|1303|A|E
20096533|1303|A|R
20096565|1303|A|G
134300965|1406|B|E
134300949|1406|B|R
134300981|1406|B|G
174675237|601|B|E
174675221|601|B|R
174675253|601|B|G
150361381|1603|A|E
150361365|1603|A|R
150361397|1603|A|G
30946597|1603|A|E
30946581|1603|A|R
30946613|1603|A|G
133668133|902|B|E
133668117|902|B|R
133668149|902|B|G
163736869|1201|B|E
163736853|1201|B|R
163736885|1201|B|G
41407781|601|B|E
41407765|601|B|R
41407797|601|B|G
13571109|1303|A|E
171734069|405|B|E
171734053|405|B|R
171734037|405|B|G
53522997|801|B|E
53522981|801|B|R
53522965|801|B|G
155139621|1602|A|E
155139605|1602|A|R
155139637|1602|A|G
213120885|1101|B|E
213120869|1101|B|R
213120853|1101|B|G
150987637|1101|B|E
150987621|1101|B|R
150987605|1101|B|G
39035765|1201|A|E
39035749|1201|A|R
39035733|1201|A|G
101000053|1301|A|E
101000037|1301|A|R
101000021|1301|A|G
198615925|1301|A|E
198615909|1301|A|R
198615893|1301|A|G
230053157|1602|A|E
230053141|1602|A|R
230053173|1602|A|G
178926453|501|A|E
178926437|501|A|R
178926421|501|A|G
214061941|1303|B|E
214061925|1303|B|R
214061909|1303|B|G
76845941|1303|B|E
76845925|1303|B|R
76845909|1303|B|G
107358757|306|B|E
107358741|306|B|R
107358773|306|B|G
25322293|1102|B|E
25322277|1102|B|R
25322261|1102|B|G
214142837|1304|B|E
214142821|1304|B|R
214142805|1304|B|G
109716341|1402|A|E
109716325|1402|A|R
109716309|1402|A|G
242402101|802|A|E
242402085|802|A|R
242402069|802|A|G
18113397|1004|A|E
18113381|1004|A|R
18113365|1004|A|G
87954293|0001|A|E
87954277|0001|A|R
87954261|0001|A|G
157681205|1402|A|E
157681189|1402|A|R
157681173|1402|A|G
237507189|1104|B|E
237507173|1104|B|R
237507157|1104|B|G
72625013|304|B|E
72624997|304|B|R
72624981|304|B|G
195943541|1703|B|E
195943525|1703|B|R
195943509|1703|B|G
202486389|1703|B|E
202486373|1703|B|R
202486357|1703|B|G
151063413|805|B|E
151063397|805|B|R
151063381|805|B|G
78588533|1004|A|E
78588517|1004|A|R
78588501|1004|A|G
161608565|1202|A|E
161608549|1202|A|R
161608533|1202|A|G
213076597|705|B|E
213076581|705|B|R
213076565|705|B|G
239321397|801|B|E
239321381|801|B|R
239321365|801|B|G
81359733|801|B|E
81359717|801|B|R
81359701|801|B|G
57775397|1202|B|E
57775381|1202|B|R
57775413|1202|B|G
156327717|1202|B|E
156327701|1202|B|R
151104805|1202|B|E
151104789|1202|B|R
151104821|1202|B|G
127607077|1404|B|E
127607061|1404|B|R
127607093|1404|B|G
127489317|1401|A|E
127489301|1401|A|R
219159077|1401|A|E
219159061|1401|A|R
258965541|802|A|E
258965525|802|A|R
258965557|802|A|G
183006245|701|B|E
183006229|701|B|R
183006261|701|B|G
192526965|506|B|E
192526949|506|B|R
192526933|506|B|G
60537461|1026|A|E
60537445|1026|A|R
60537429|1026|A|G
48560757|0726|A|E
48560741|0726|A|R
48560725|0726|A|G
179812981|0826|A|E
179812965|0826|A|R
179812949|0826|A|G
187300469|0926|A|E
187300453|0926|A|R
187300437|0926|A|G
230954613|1601|B|E
230954597|1601|B|R
230954581|1601|B|G
89507445|1601|A|E
89507429|1601|A|R
89507413|1601|A|G
207379061|701|B|E
207379045|701|B|R
207379029|701|B|G
35093109|0526|A|E
35093093|0526|A|R
35093077|0526|A|G
265234037|0626|A|E
265234021|0626|A|R
265234005|0626|A|G
185778997|1304|A|E
185778981|1304|A|R
185778965|1304|A|G
40330021|1304|A|E
40330005|1304|A|R
40330037|1304|A|G
32760629|1304|A|E
32760613|1304|A|R
32760597|1304|A|G
